region,district,community,contractor,package_number,ht_contract,ht_planted,ht_dressed,ht_strung,lv_contract,lv_planted,lv_dressed,lv_strung,tx_contract,tx_dressed,tx_commissioned,cs_1ph,cs_3ph
ASHANTI,AFIGYA KWABRE,Dumanafo,OKOSO & SONS ENG COMPANY LTD,SHEP-SP-ASR-AKD-OSECL-01-18,30,30,30,30,310,220,220,220,1,2,0,775,775
ASHANTI,AFIGYA KWABRE,Ebom,A.A WARNCHARN COMPANY LTD,SHEP-SP-ASR-AKD-AAWCL-01-18,20,9,9,9,220,78,78,78,2,0,0,0,0
ASHANTI,AFIGYA KWABRE,Edwenase New Site,ROXNO ENG LTD,SHEP-SP-ASR-AKD-REEL-01-18,30,30,30,30,330,330,330,330,2,2,2,825,825
ASHANTI,AFIGYA KWABRE,Hemang,OKOSO & SONS ENG COMPANY LTD,SHEP-SP-ASR-AKD-OSECL-01-18,20,20,20,20,180,180,180,180,2,2,2,450,450
ASHANTI,AFIGYA KWABRE,Kodie,OKOSO & SONS ENG COMPANY LTD,SHEP-SP-ASR-AKD-OSECL-01-18,18,18,18,18,128,128,128,128,3,3,3,256,256
ASHANTI,AFIGYA KWABRE,Maase,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-SP-ASR-AKD-AGLE-01-18,59,59,59,59,275,20,20,20,2,1,1,515,515
ASHANTI,AFIGYA KWABRE,Maase Akorsua,ROXNO ENG LTD,SHEP-SP-ASR-AKD-REEL-01-18,10,7,7,7,85,85,85,85,1,1,0,213,213
ASHANTI,AFIGYA KWABRE,Maase Besease,ROXNO ENG LTD,SHEP-SP-ASR-AKD-REEL-01-18,25,9,9,9,215,185,185,185,3,0,0,538,538
ASHANTI,AFIGYA KWABRE,Maase Israel,ROXNO ENG LTD,SHEP-SP-ASR-AKD-REEL-01-18,20,8,8,8,180,170,170,170,2,1,0,450,450
ASHANTI,AFIGYA KWABRE,Mowire,OKOSO & SONS ENG COMPANY LTD,SHEP-SP-ASR-AKD-OSECL-01-18,16,16,16,16,120,120,120,120,2,2,2,240,240
ASHANTI,AFIGYA KWABRE,Mpobi,ROXNO ENG LTD,SHEP-SP-ASR-AKD-REEL-01-18,15,7,7,7,205,165,165,165,2,1,0,513,513
ASHANTI,AFIGYA KWABRE,Swedru,OKOSO & SONS ENG COMPANY LTD,SHEP-SP-ASR-AKD-OSECL-01-18,10,10,10,10,50,50,50,50,1,1,1,125,125
ASHANTI,AHAFO ANO NORTH,Bredi,PAT HAYFORD ELECTRICAL LTD,SHEP-ASR-AAND-PHEL-07-15,13,10,10,10,20,0,0,0,1,1,1,38,38
ASHANTI,AHAFO ANO NORTH,Keniago,PAT HAYFORD ELECTRICAL LTD,SHEP-ASR-AAND-PHEL-07-15,23,14,14,14,25,0,0,0,1,1,1,42,42
ASHANTI,AHAFO ANO NORTH,Kwaodonkor,PAT HAYFORD ELECTRICAL LTD,SHEP-ASR-AAND-PHEL-07-15,39,22,22,22,20,0,0,0,1,1,1,35,35
ASHANTI,AHAFO ANO NORTH,Mfante,PAT HAYFORD ELECTRICAL LTD,SHEP-ASR-AAND-PHEL-07-15,46,46,35,0,80,0,0,0,1,1,1,100,100
ASHANTI,AHAFO ANO NORTH,Odumase,PAT HAYFORD ELECTRICAL LTD,SHEP-ASR-AAND-PHEL-07-15,16,5,5,0,35,0,0,0,1,1,1,50,50
ASHANTI,AHAFO ANO NORTH,Subriso,PAT HAYFORD ELECTRICAL LTD,SHEP-ASR-AAND-PHEL-07-15,16,5,5,0,320,0,0,0,2,2,2,420,420
ASHANTI,AHAFO ANO NORTH,Sunrosiso,PAT HAYFORD ELECTRICAL LTD,SHEP-ASR-AAND-PHEL-07-15,49,21,21,21,35,0,0,0,1,1,1,45,45
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Amankwa,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,14,0,0,0,100,25,0,0,1,1,0,255,255
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Annorkrom,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,45,45,45,45,28,28,28,0,1,1,0,105,105
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Boadesua,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,14,10,10,10,200,65,65,65,1,1,1,410,410
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Camp 1,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,71,75,75,75,220,131,131,131,1,1,0,450,450
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Car Owner Akwako,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,45,45,45,0,64,64,64,0,2,2,0,150,150
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Dunkwafuom Botwe,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,25,25,25,0,88,88,88,0,1,1,0,250,250
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Gyasehene,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,14,14,14,0,44,44,44,0,1,1,0,150,150
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,King Jesus-Tepa,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,42,25,25,25,175,125,125,125,2,2,1,410,410
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Kyensedaho,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,25,25,25,25,150,150,150,150,1,1,1,345,345
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Mintahkrom-Boakyekrom,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,34,34,34,0,50,50,50,0,2,2,0,125,125
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Mprekyire,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,36,36,36,0,60,20,20,0,1,1,0,170,170
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Tepa Beposo,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,4,10,10,10,220,150,150,150,1,1,0,510,510
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Tepa Filermu,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,70,35,35,35,100,25,25,25,1,1,0,380,380
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Tepa Rexco,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,28,9,9,9,100,100,100,100,1,1,1,250,250
ASHANTI,AHAFO ANO NORTH/ ADANSI SOUTH,Tepa Ward,PAT HAYFORD ELECTRICAL LTD,ASR-SHEP-AAND-PHEL-11-16-P2,10,10,10,10,120,125,120,120,1,1,0,320,320
ASHANTI,AHAFO ANO SOUTH,Adiembra,POSSIBLE ENG LTD,SHEP-SP-ASR-AASD-PPL-01-18,7,7,7,7,23,20,20,20,1,1,0,90,90
ASHANTI,AHAFO ANO SOUTH,Adukrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,88,88,66,66,150,100,100,100,1,0,0,350,350
ASHANTI,AHAFO ANO SOUTH,Akwatiakrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,95,95,95,95,70,70,70,70,1,1,1,210,210
ASHANTI,AHAFO ANO SOUTH,Amakrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,76,76,76,76,90,90,90,90,1,1,1,270,270
ASHANTI,AHAFO ANO SOUTH,Amoakokrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,81,81,81,81,110,110,110,110,2,0,0,320,320
ASHANTI,AHAFO ANO SOUTH,Amokrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,70,70,70,70,150,100,100,100,2,0,0,410,410
ASHANTI,AHAFO ANO SOUTH,Ango,POSSIBLE ENG LTD,SHEP-SP-ASR-AASD-PPL-01-18,4,4,4,4,33,30,30,30,1,1,0,120,120
ASHANTI,AHAFO ANO SOUTH,Aponaponso,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,90,90,90,90,150,100,100,100,2,0,0,350,350
ASHANTI,AHAFO ANO SOUTH,Asibey-Nkwanta,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,24,20,10,10,150,100,100,100,1,0,0,310,310
ASHANTI,AHAFO ANO SOUTH,Asuokor 1&2,POSSIBLE ENG LTD,SHEP-SP-ASR-AASD-PPL-01-18,52,52,52,52,75,75,75,75,2,2,2,285,285
ASHANTI,AHAFO ANO SOUTH,Attakrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,76,76,76,76,80,80,80,80,2,2,2,250,250
ASHANTI,AHAFO ANO SOUTH,Awaduwa,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,4,0,0,0,100,80,70,70,1,0,0,250,250
ASHANTI,AHAFO ANO SOUTH,Awaduwa Nkwanta,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,5,20,20,20,25,25,20,20,1,0,0,50,50
ASHANTI,AHAFO ANO SOUTH,Banokrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,70,81,81,50,80,80,80,80,1,0,0,205,205
ASHANTI,AHAFO ANO SOUTH,Bokuruwa,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,76,76,76,70,150,150,150,150,2,0,0,350,350
ASHANTI,AHAFO ANO SOUTH,Bonsokrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,76,76,76,76,80,80,80,80,1,0,0,210,210
ASHANTI,AHAFO ANO SOUTH,Bonsukrom,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,4,4,4,4,250,100,50,50,1,0,0,430,430
ASHANTI,AHAFO ANO SOUTH,Brepro,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,81,81,81,81,76,76,76,76,1,1,1,210,210
ASHANTI,AHAFO ANO SOUTH,Dotiem,POSSIBLE ENG LTD,SHEP-SP-ASR-AASD-PPL-01-18,77,59,49,49,475,395,340,340,3,1,0,939,939
ASHANTI,AHAFO ANO SOUTH,Dunyan-Nkwanta,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,38,30,20,20,350,300,150,150,2,0,0,600,600
ASHANTI,AHAFO ANO SOUTH,Essienkyem,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,76,76,76,100,100,100,100,100,1,0,0,250,250
ASHANTI,AHAFO ANO SOUTH,Fedeeya,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,84,84,84,84,90,90,90,90,1,1,1,270,270
ASHANTI,AHAFO ANO SOUTH,Gyaekontabuo,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,68,52,52,52,300,300,150,150,1,0,0,580,580
ASHANTI,AHAFO ANO SOUTH,Gyaukrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,86,86,86,86,60,60,60,60,1,0,0,180,180
ASHANTI,AHAFO ANO SOUTH,Kumawu,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,38,30,10,10,200,180,100,100,1,0,0,450,450
ASHANTI,AHAFO ANO SOUTH,Kunsu-Camp,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,12,10,10,10,100,100,50,50,1,0,0,230,230
ASHANTI,AHAFO ANO SOUTH,Kwaso-Deduako,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,54,54,54,54,250,250,250,250,1,1,1,450,450
ASHANTI,AHAFO ANO SOUTH,Manhyia/ Achiase,POSSIBLE ENG LTD,SHEP-SP-ASR-AASD-PPL-01-18,182,72,72,72,185,77,77,77,0,1,1,550,550
ASHANTI,AHAFO ANO SOUTH,Nsutem,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,81,81,81,81,100,100,100,100,1,0,0,285,285
ASHANTI,AHAFO ANO SOUTH,Numforkrom,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,81,81,54,64,30,30,30,30,1,0,0,105,105
ASHANTI,AHAFO ANO SOUTH,Nyameadom,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,47,35,12,12,300,250,200,200,1,0,0,550,550
ASHANTI,AHAFO ANO SOUTH,Nyamebekyere,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,76,76,76,76,140,140,140,140,2,0,0,350,350
ASHANTI,AHAFO ANO SOUTH,Odoyefe,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,41,40,20,20,70,70,70,70,1,0,0,210,210
ASHANTI,AHAFO ANO SOUTH,Ofirikrom,POSSIBLE ENG LTD,SHEP-SP-ASR-AASD-PPL-01-18,43,28,26,26,30,30,30,30,1,1,0,100,100
ASHANTI,AHAFO ANO SOUTH,Okroase,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,27,10,10,10,100,50,50,50,1,0,0,218,218
ASHANTI,AHAFO ANO SOUTH,Onyinanufu,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,4,4,4,4,100,100,100,100,1,0,0,280,280
ASHANTI,AHAFO ANO SOUTH,Pinewotrim,PRESTIGE ENGINEERING LTD,SP-ASR-AASD-PEL-11-16-P2,32,49,49,49,200,200,150,150,1,0,0,460,460
ASHANTI,AHAFO ANO SOUTH,Pokuase,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,80,80,80,80,120,120,120,120,2,1,0,310,310
ASHANTI,AHAFO ANO SOUTH,Sabronum-Camp,PURETEC ENG LTD,SHEP-4-ASR-SLP-ANS ENG LTDD-PEL-10-19-P2,76,76,76,76,60,60,60,60,1,0,0,190,190
ASHANTI,AHAFO ANO SOUTH EAST,Abesewa,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,13,0,0,0,130,0,0,0,1,0,0,260,260
ASHANTI,AHAFO ANO SOUTH EAST,Ahwrewam,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,6,0,0,0,150,0,0,0,1,0,0,200,200
ASHANTI,AHAFO ANO SOUTH EAST,Amanfoase,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,12,0,0,0,80,0,0,0,1,0,0,160,160
ASHANTI,AHAFO ANO SOUTH EAST,Betinko,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,6,0,0,0,50,0,0,0,0,0,0,100,100
ASHANTI,AHAFO ANO SOUTH EAST,Fawoman,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,12,0,0,0,85,0,0,0,1,0,0,150,150
ASHANTI,AHAFO ANO SOUTH EAST,Kwamekyemkrom,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,20,0,0,0,97,0,0,0,2,0,0,180,180
ASHANTI,AHAFO ANO SOUTH EAST,Nsuta,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,10,0,0,0,70,0,0,0,1,0,0,140,140
ASHANTI,AHAFO ANO SOUTH EAST,Nyamebekyere,GODBLESS ELECTRICALS LTD,SHEP-4-ASR-AASED-GEL-03-20,0,0,0,0,30,0,0,0,1,0,0,60,60
ASHANTI,AMANSI CENTRAL,Abuakwa,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,7,0,0,0,117,0,0,0,1,0,0,300,300
ASHANTI,AMANSI CENTRAL,Adonfe,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,48,0,0,0,120,0,0,0,1,0,0,120,120
ASHANTI,AMANSI CENTRAL,Adwease No. 1&2,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,22,11,11,11,62,40,40,40,2,2,1,218,218
ASHANTI,AMANSI CENTRAL,Akasanim,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,15,0,0,0,167,0,0,0,2,0,0,350,350
ASHANTI,AMANSI CENTRAL,Aketechie,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,10,0,0,0,100,0,0,0,1,0,0,200,200
ASHANTI,AMANSI CENTRAL,Akwankwaso,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,86,0,0,0,68,0,0,0,1,0,0,242,242
ASHANTI,AMANSI CENTRAL,Anyeayire,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,2,0,0,0,96,0,0,0,1,0,0,200,200
ASHANTI,AMANSI CENTRAL,Apeboso,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,21,13,13,13,48,0,0,0,1,1,1,162,162
ASHANTI,AMANSI CENTRAL,Asuadae,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,91,91,91,91,110,0,0,0,2,0,0,320,320
ASHANTI,AMANSI CENTRAL,Bentenseni,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,91,50,50,50,150,0,0,0,2,0,0,470,470
ASHANTI,AMANSI CENTRAL,Domeabra,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,1,0,0,0,20,0,0,0,0,0,0,60,60
ASHANTI,AMANSI CENTRAL,Dotom,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,65,53,53,53,85,40,40,40,1,1,1,260,260
ASHANTI,AMANSI CENTRAL,Edunso,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,17,14,14,14,52,50,0,0,1,0,0,170,170
ASHANTI,AMANSI CENTRAL,Ewiase,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,17,10,10,10,55,20,20,20,1,1,1,170,170
ASHANTI,AMANSI CENTRAL,Fenaso,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,7,0,0,0,73,0,0,0,1,0,0,150,150
ASHANTI,AMANSI CENTRAL,Krofa,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,48,0,0,0,100,0,0,0,1,0,0,100,100
ASHANTI,AMANSI CENTRAL,Manfo,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,7,11,11,11,52,0,0,0,1,0,0,178,178
ASHANTI,AMANSI CENTRAL,Mile 15,FRANVES ENG LTD,SHEP-4-ASR-ACD-FEL-09-19,1,0,0,0,43,0,0,0,0,0,0,150,150
ASHANTI,AMANSI CENTRAL,Mile 18,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,2,4,4,4,61,30,30,30,1,1,1,214,214
ASHANTI,AMANSI CENTRAL,Mpenkyireni,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,104,45,45,45,120,41,41,41,2,1,0,306,306
ASHANTI,AMANSI CENTRAL,Nteben,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,78,20,20,20,140,40,40,40,2,1,0,410,410
ASHANTI,AMANSI CENTRAL,Ntwaso & Aduntia,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,13,10,10,10,92,72,72,72,2,2,0,338,338
ASHANTI,AMANSI CENTRAL,Nwease,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,21,0,0,0,63,0,0,0,1,0,0,222,222
ASHANTI,AMANSI CENTRAL,Obeng ne Obeng,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,104,49,49,49,190,60,60,60,1,1,0,510,510
ASHANTI,AMANSI CENTRAL,Odumto,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,9,14,0,0,56,36,36,36,1,0,0,194,194
ASHANTI,AMANSI CENTRAL,Sabe 1,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,2,6,6,6,63,30,30,30,1,0,0,225,225
ASHANTI,AMANSI CENTRAL,Sabe 2,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,6,4,4,4,50,50,0,0,1,0,0,130,130
ASHANTI,AMANSI CENTRAL,Sudantoa,PURETEC ENG LTD,SHEP-ASR-ACD-PEL-05-18,11,11,11,0,65,65,0,0,1,0,0,230,230
ASHANTI,ASANTE AKIM,Abosomtweagya,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AA&ESD-AGLE-01-20,25,25,25,25,345,250,250,250,3,2,2,770,770
ASHANTI,ASANTE AKIM,Agogo,NEW LIFE ELECTRICALS & CONSTRUCTION LTD,SHEP-4-ASR-AAD-NECL-02-20,30,0,0,0,300,0,0,0,3,0,0,700,700
ASHANTI,ASANTE AKIM,Akutuase,PURETEC ENG LTD,SHEP-4-ASR-AAD-PEL-01-20,6,0,0,0,95,0,0,0,1,0,0,280,280
ASHANTI,ASANTE AKIM,Amantena,PURETEC ENG LTD,SHEP-4-ASR-AAD-PEL-01-20,12,0,0,0,80,0,0,0,1,0,0,185,185
ASHANTI,ASANTE AKIM,Anawuokrom,MATWEN AWURADE ELECTRICAL ENG LTD,SHEP-4-ASR-AAD-MAEECL-02-19,33,33,0,0,155,155,41,0,1,0,0,310,310
ASHANTI,ASANTE AKIM,Anuroso B Water,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AAD-AGLE-01-20,18,18,18,18,175,50,50,50,2,0,0,225,225
ASHANTI,ASANTE AKIM,Beposo,MATWEN AWURADE ELECTRICAL ENG LTD,SHEP-4-ASR-AAD-MAEECL-02-19,24,0,0,0,155,75,0,0,1,0,0,310,310
ASHANTI,ASANTE AKIM,Betwe,PURETEC ENG LTD,SHEP-4-ASR-AAD-PEL-01-20,18,0,0,0,65,0,0,0,1,0,0,180,180
ASHANTI,ASANTE AKIM,Boatengkrom,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AAD-AAECL-01-20,14,14,14,14,135,100,100,100,1,1,1,235,235
ASHANTI,ASANTE AKIM,Bogu,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AAD-AAECL-01-20,12,12,12,12,160,80,80,80,2,2,2,240,240
ASHANTI,ASANTE AKIM,Bomfa Newsite,MATWEN AWURADE ELECTRICAL ENG LTD,SHEP-4-ASR-AAD-MAEECL-02-19,12,0,0,0,250,0,0,0,1,0,0,400,400
ASHANTI,ASANTE AKIM,Domeabra,NEW LIFE ELECTRICALS & CONSTRUCTION LTD,SHEP-4-ASR-AAD-NECL-02-20,28,0,0,0,200,0,0,0,2,0,0,500,500
ASHANTI,ASANTE AKIM,Ejura Prisons Camp,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AAD-AGLE-01-20,45,45,45,45,4,4,4,4,1,0,0,1,1
ASHANTI,ASANTE AKIM,Hwediem,NEW LIFE ELECTRICALS & CONSTRUCTION LTD,SHEP-4-ASR-AAD-NECL-02-20,25,0,0,0,120,0,0,0,1,0,0,300,300
ASHANTI,ASANTE AKIM,Juaso,NEW LIFE ELECTRICALS & CONSTRUCTION LTD,SHEP-4-ASR-AAD-NECL-02-20,25,0,0,0,200,0,0,0,2,0,0,500,500
ASHANTI,ASANTE AKIM,Juaso Asankare Dobiase,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AASD-AAECL-11-20,22,20,20,20,153,50,0,0,2,0,0,200,200
ASHANTI,ASANTE AKIM,Juaso Asikafuo Amantem,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AAD-AAECL-01-20,14,14,14,14,120,80,80,80,1,1,1,240,240
ASHANTI,ASANTE AKIM,Juaso Otuo Seribuo,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AASD-AAECL-11-20,41,20,20,20,245,50,0,0,3,0,0,300,300
ASHANTI,ASANTE AKIM,Konongo,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AAD-AGLE-01-20,20,20,20,20,285,50,50,50,2,0,0,600,600
ASHANTI,ASANTE AKIM,Konongo Abunumpso,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AA&ESD-AGLE-01-20,15,15,15,15,220,111,111,111,2,2,2,500,500
ASHANTI,ASANTE AKIM,Konongo Habitat,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AAD-AAECL-01-20,20,20,20,20,135,135,135,135,1,1,1,220,220
ASHANTI,ASANTE AKIM,Konongo SSNIT,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AA&ESD-AGLE-01-20,25,25,25,25,150,87,87,87,2,2,0,400,400
ASHANTI,ASANTE AKIM,Kumso,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AAD-AAECL-01-20,14,14,14,14,150,100,100,100,1,1,1,300,300
ASHANTI,ASANTE AKIM,Nkwata Area,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AASD-AAECL-11-20,29,29,29,29,180,50,0,0,3,0,0,200,200
ASHANTI,ASANTE AKIM,Nsiakrom,MATWEN AWURADE ELECTRICAL ENG LTD,SHEP-4-ASR-AAD-MAEECL-02-19,28,20,0,0,150,0,0,0,1,0,0,300,300
ASHANTI,ASANTE AKIM,Nyaboo,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AAD-AGLE-01-20,17,17,17,17,175,50,50,50,1,0,0,320,320
ASHANTI,ASANTE AKIM,Nyamebekyekrom,MATWEN AWURADE ELECTRICAL ENG LTD,SHEP-4-ASR-AAD-MAEECL-02-19,18,0,0,0,115,70,0,0,1,0,0,185,185
ASHANTI,ASANTE AKIM,Nyanponase,PURETEC ENG LTD,SHEP-4-ASR-AAD-PEL-01-20,16,0,0,0,70,0,0,0,1,0,0,180,180
ASHANTI,ASANTE AKIM,Odumase Newtown,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AA&ESD-AGLE-01-20,22,22,22,22,130,79,79,79,2,2,0,300,300
ASHANTI,ASANTE AKIM,Odumase Suntreso,AMAKYE GLOBAL LINKS ENTERPRISE,SHEP-4-ASR-AA&ESD-AGLE-01-20,15,15,15,15,150,150,150,150,1,1,1,400,400
ASHANTI,ASANTE AKIM,Pan African Area,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AASD-AAECL-11-20,24,15,15,15,125,50,0,0,2,0,0,210,210
ASHANTI,ASANTE AKIM,Pekyebrekye,PURETEC ENG LTD,SHEP-4-ASR-AAD-PEL-01-20,20,0,0,0,125,0,0,0,1,0,0,250,250
ASHANTI,ASANTE AKIM,Pentecost Area,APAM.A ENG COMPANY LTD,SHEP-4-ASR-AASD-AAECL-11-20,5,5,5,5,110,50,0,0,1,0,0,140,140
ASHANTI,ASANTE AKIM,Praaso,PURETEC ENG LTD,SHEP-4-ASR-AAD-PEL-01-20,15,0,0,0,75,0,0,0,1,0,0,235,235
ASHANTI,ASANTE AKIM,Wioso,PURETEC ENG LTD,SHEP-4-ASR-AAD-PEL-01-20,10,0,0,0,120,0,0,0,1,0,0,350,350
