region,district,community,contractor,package_number,ht_contract,ht_planted,ht_dressed,ht_strung,lv_contract,lv_planted,lv_dressed,lv_strung,tx_contract,tx_dressed,tx_commissioned,cs_1ph,cs_3ph
Greater Accra,Ningo Prampram,Tsikpatsi/Mataheko,Saini Morrison Eng Ltd,S4-SP-NPD-SMEL-04-16,33,44,44,44,100,109,109,109,2,2,2,,
Greater Accra,Ningo Prampram,Minya,Saini Morrison Eng Ltd,S4-SP-NPD-SMEL-04-16,40,34,34,34,60,69,69,69,1,1,1,,
Greater Accra,Ningo Prampram,Buerko,Saini Morrison Eng Ltd,S4-SP-NPD-SMEL-04-16,25,24,22,22,70,70,70,70,1,1,1,,
Greater Accra,Ningo Prampram,Akuwaba,Saini Morrison Eng Ltd,S4-SP-NPD-SMEL-04-16,25,24,24,24,70,83,75,75,2,1,1,,
Greater Accra,Ningo Prampram,Vakpor,Saini Morrison Eng Ltd,S4-SP-NPD-SMEL-04-16,10,7,7,7,40,42,42,42,1,1,,,
Greater Accra,Ningo Prampram,Melagunya,FAZ Plax Ltd,SHEP-4-GAR-NPDA-FPL-10-16,53,50,50,49,60,55,36,36,1,1,,,
Greater Accra,Shai Osudoku,Dedenya,3-DAG Engineering Ltd,S4-SP-3DECL-SOD-11-16,46,49,47,28,150,61,40,40,1,,,,
Greater Accra,Shai Osudoku,Manya-Jorpanya,3-DAG Engineering Ltd,S4-SP-3DECL-SOD-11-16,5,6,6,,65,80,59,56,1,,,,
Greater Accra,Ga South,Heddy/Gbolo/Tudiza/     Ahiamadzor,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,24,24,24,9,70,,,,2,,,,
Greater Accra,Ga South,Sosi/Minyanu,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,28,43,42,42,65,,,,1,,,,
Greater Accra,Ga South,Adiembra/    Bokor/Gavor,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,1,,,,70,,,,1,,,,
Greater Accra,Ga South,Wawase/ Aabade New Site,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,9,9,9,,70,,,,1,,,,
Greater Accra,Ga South,Kwaku Antwi/Kpota,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,1,,,,60,,,,1,,,,
Greater Accra,Ga South,Awuku Klutse/Avukope,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,1,,,,35,,,,1,,,,
Greater Accra,Ga South,Okine/Mayigbor,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,11,14,14,,30,,,,1,,,,
Greater Accra,Ga South,Hobor,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,1,,,,70,,,,2,,,,
Greater Accra,Ga South,Konkonpe Area,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,30,15,15,,120,,,,1,,,,
Greater Accra,Ga South,Okpe,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,18,,,,60,,,,1,,,,
Greater Accra,Ga South,Kwame Yedu,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,5,,,,20,,,,1,,,,
Greater Accra,Ga South,Asuadza,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,6,,,,30,,,,1,,,,
Greater Accra,Ga South,Bittor,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,13,,,,30,,,,1,,,,
Greater Accra,Ga South,Singa,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,1,,,,30,,,,1,,,,
Greater Accra,Ga South,Tamese,Glory Lord Ghana Ltd,GAR/GSD/GLGL/09/16/01 & GAR/GSD/GLGL/09/16/02,11,,,,25,,,,1,,,,
Greater Accra,Ga South,Tebu No. 1,Faz Plax Ltd,GAR/GSD/FPL/09/16,19,17,17,17,130,80,5,5,1,1,1,173,
Greater Accra,Ga South,Tebu No. 2,Faz Plax Ltd,GAR/GSD/FPL/09/16,26,19,19,19,110,40,34,34,1,1,1,168,
Greater Accra,Ga South,Agbon,Faz Plax Ltd,GAR/GSD/FPL/09/16,36,42,42,25,60,40,4,4,1,1,1,207,
Greater Accra,Ga South,Congo/Horkope,Faz Plax Ltd,GAR/GSD/FPL/09/16,32,25,8,8,120,70,70,20,1,1,1,500,
Greater Accra,Ga South,Odonko/Adator,Faz Plax Ltd,GAR/GSD/FPL/09/16,14,18,18,18,65,74,64,64,1,1,1,228,
Greater Accra,Ga South,Omane,Faz Plax Ltd,GAR/GSD/FPL/09/16,14,,,,25,25,25,25,1,,,,
Greater Accra,Ga South,Bisiase/ Gadose,Faz Plax Ltd,GAR/GSD/FPL/09/16,1,3,3,3,26,28,28,,1,1,1,,
Greater Accra,Ga South,Honi Adaloma,Faz Plax Ltd,GAR/GSD/FPL/09/16,9,18,18,18,25,87,87,40,1,1,1,10,
Greater Accra,Ga South,Aboasa,Faz Plax Ltd,GAR/GSD/FPL/09/16,35,36,36,36,60,70,70,70,1,1,1,,
Greater Accra,Ga South,Degbordzi Kope,Faz Plax Ltd,GAR/GSD/FPL/09/16,18,18,18,28,70,79,79,79,1,1,1,,
Greater Accra,Ga South,Okortorbu,Faz Plax Ltd,GAR/GSD/FPL/09/16,26,14,18,18,39,49,49,49,1,1,1,,
Greater Accra,Ada,Sege,Pabico,,15,3,3,3,15,7,7,7,1,1,1,,
Greater Accra,Kpone Katamanso,New City # 1,Bosco Light Comp Ltd,SHEP-4-GAR-KKD-BLCL-07-19,15,13,13,13,100,36,36,36,1,1,1,,
Greater Accra,Kpone Katamanso,New City # 2,Bosco Light Comp Ltd,SHEP-4-GAR-KKD-BLCL-07-19,11,8,,,100,96,96,,,,,,
Greater Accra,Kpone Katamanso,New City # 3,Bosco Light Comp Ltd,SHEP-4-GAR-KKD-BLCL-07-19,7,5,5,5,80,86,86,86,1,1,1,,
Greater Accra,Kpone Katamanso,Gonyitey,Bosco Light Comp Ltd,SHEP-4-GAR-KKD-BLCL-07-19,9,6,6,6,70,70,70,70,1,1,1,521,
Greater Accra,Kpone Katamanso,Tergon Project,Bosco Light Comp Ltd,SHEP-4-GAR-KKD-BLCL-07-19,7,7,7,7,100,127,127,127,1,1,1,418,
Greater Accra,Kpone Katamanso,Ayigbey Town,Bosco Light Comp Ltd,SHEP-4-GAR-KKD-BLCL-07-19,6,6,,,80,72,72,,,,,,
Greater Accra,Shai Osudoku,Kpeyohe,Jenak Elect Eng Co. Ltd,SHEP-4-GAR-SOD-JEL-09-19-001,23,23,23,23,65,51,,,1,,,,
Greater Accra,Shai Osudoku,Hornye,Jenak Elect Eng Co. Ltd,SHEP-4-GAR-SOD-JEL-09-19-001,34,34,,,60,51,,,1,,,,
Greater Accra,Shai Osudoku,Agortor,Jenak Elect Eng Co. Ltd,SHEP-4-GAR-SOD-JEL-09-19-001,73,73,,,75,50,,,1,,,,
Greater Accra,Shai Osudoku,Kwesi Kuma,Jenak Elect Eng Co. Ltd,SHEP-4-GAR-SOD-JEL-09-19-001,11,11,,,65,57,,,1,,,,
Greater Accra,Ga South,Tettey Kofi,Trustpower Ltd,,20,,,,30,37,,,1,,,,
Greater Accra,Ga South,Krobutu,Trustpower Ltd,,9,,,,30,30,30,30,1,,,,
Greater Accra,Ga South,Sakyiama,Trustpower Ltd,,10,,,,32,31,22,22,1,,,,
Greater Accra,Ga,O.Reilly Snr High,Washdan Company Ltd,,4,3,3,,25,26,26,,1,,,,
Greater Accra,Ga West,Aborkope,William Tei Ltd,,16,,,,56,,,,1,,,328,
Greater Accra,Ga West,Achiaman Newtown,William Tei Ltd,,56,,,,221,50,50,50,4,,,193,
Greater Accra,Ga West,Arderman Village,William Tei Ltd,,47,,,,240,110,110,110,3,,,236,
Greater Accra,Ga West,Papase No. 1,William Tei Ltd,,,,,,,,,,,,,169,
Greater Accra,Ga West,Papase No. 2,William Tei Ltd,,,,,,,,,,,,,232,
Greater Accra,Kpone Katamanso,Kubekrom/Switzerland(Tergon),Faz Plax Ltd,Shep-4-GTA-KKD-BTV-08-19,6,6,6,6,73,73,73,73,2,2,2,,
Greater Accra,Kpone Katamanso,Agbeshi Laryea/Anti Araba,Faz Plax Ltd,Shep-4-GTA-KKD-BTV-08-19,6,6,6,6,15,15,15,15,2,2,2,,
Greater Accra,Kpone Katamanso,Green/Rock City,Faz Plax Ltd,Shep-4-GTA-KKD-BTV-08-19,21,21,21,21,27,27,27,27,1,1,1,,
Greater Accra,Ada West,Sege Tanihu Area,The Blue Truth,,7,,,,150,79,43,43,,,,,
Greater Accra,Ada West,Sege Zanordor #1,The Blue Truth,,7,,,,100,22,22,22,,,,,
Greater Accra,Ada West,Sege Zanordor #2,The Blue Truth,,7,,,,100,15,15,15,,,,,
Greater Accra,Ada West,Sege Zanordor #3,The Blue Truth,,4,,,,100,16,16,16,,,,,
Greater Accra,Ada West,Sege Nganorkope,The Blue Truth,,12,,,,80,28,28,28,,,,,
Greater Accra,Ada West,Sege Togblokukorpe #1,The Blue Truth,,6,,,,70,18,18,18,,,,,
Greater Accra,Ada West,Sege Togblokukorpe #2,The Blue Truth,,8,,,,60,,,,,,,,
Greater Accra,Ada West,Amatekoni,The Blue Truth,,,,,,10,,,,,,,,
Greater Accra,Ada West,Sorkope/Sege se,The Blue Truth,,,,,,12,,,,,,,,
Greater Accra,Ada West,Mataheco Nakomkope,The Blue Truth,,8,,,,90,10,10,10,,,,,
Greater Accra,Ada West,Akplamanya #1,The Blue Truth,,6,,,,40,,,,,,,,
Greater Accra,Ada West,Akplamanya #2,The Blue Truth,,6,,,,40,,,,,,,,
Greater Accra,Ada West,Azizakponya,The Blue Truth,,,,,,15,,,,,,,,
Greater Accra,Ada West,Lolonyakpo Titsekope,The Blue Truth,,,,,,30,,,,,,,,
Greater Accra,Ada West,Anyamam #1,The Blue Truth,,12,,,,120,,,,,,,,
Greater Accra,Ada West,Anyamam #2,The Blue Truth,,12,,,,100,,,,,,,,
Greater Accra,Ada West,Wokumagbe,The Blue Truth,,0,,,,60,,,,,,,,
Greater Accra,Ada West,Adjumanikope/Kpotsum Agbedrafo Bonikope,The Blue Truth,,7,,,,65,26,26,26,,,,,
Greater Accra,Ada West,Toflokpo/Salom,The Blue Truth,,0,,,,40,,,,,,,,
Greater Accra,Ada West,Koluedo,The Blue Truth,,14,,,,70,20,20,20,,,,,
Greater Accra,Ada West,Hwakpo,The Blue Truth,,0,,,,45,20,20,20,,,,,
Greater Accra,Ada West,Matsekope/Koluedo Mahem,The Blue Truth,,7,,,,70,,,,,,,,
Greater Accra,Ada West,Wonyi,The Blue Truth,,62,,,,40,,,,,,,,
Greater Accra,Ada West,Sege Nakitsekope,The Blue Truth,,,,,,40,8,8,8,,,,,
Greater Accra,Kpone Katamanso,Saasabi,FAZ Plax,,,10,10,10,,70,70,38,1,1,1,,
Greater Accra,Shai Osudoku,Teachers Housing Scheme,Teachers Housing Scheme (Cost Sharing),,,17,17,17,0,150,70,70,2,1,1,24,
Greater Accra,Ningo Prampram,Aslekpo,MP (Saini Morrison) (Cost Sharing),,28,,,,77,77,77,77,,,,,
Greater Accra,Ningo Prampram,Koni-Kabla,MP (Saini Morrison) (Cost Sharing),,11,,,,90,81,81,81,,,,,
Greater Accra,Ningo Prampram,Misote S/S 1,MP (Saini Morrison) (Cost Sharing),,2,,,,30,30,30,30,,,,,
Greater Accra,Ningo Prampram,Misote S/S 2,MP (Saini Morrison) (Cost Sharing),,2,,,,36,30,30,30,,,,,
Greater Accra,Ningo Prampram,Manya Kpogoma,MP (Saini Morrison) (Cost Sharing),,,,,,53,53,53,53,,,,,
Greater Accra,Ningo Prampram,Mangotsonya,MP (Saini Morrison) (Cost Sharing),,1,,,,,,,,,,,,
Greater Accra,Ningo Prampram,Manyekpo,MP (Saini Morrison) (Cost Sharing) SHEP 4 SPECIAL PROJECTS,,5,,,,,,,,,,,,
Eastern,Abuakwa,Krobo No. 1,David & Sons Limited,SHEP-ER-AND-DASL-04-16,30,,,,20,18,18,15,,,,8,
Eastern,Abuakwa,Krobo No. 2,David & Sons Limited,SHEP-ER-AND-DASL-04-16,20,14,11,11,18,18,18,18,1,1,1,8,
Eastern,Abuakwa,Oguaa No. 1,David & Sons Limited,SHEP-ER-AND-DASL-04-16,2,2,2,2,8,8,8,8,1,1,1,3,
Eastern,Abuakwa,Oguaa No. 2,David & Sons Limited,SHEP-ER-AND-DASL-04-16,16,,,,55,18,18,18,,,,8,
Eastern,Nsawam /Adoagyiri,Kwaku Tawiah Panpanso,Powertech,,7,13,13,13,57,37,37,37,1,1,,61,
Eastern,Lower Manya Krobo Municipal,Mountain Yogaga Tourist Site,Saini Morrison Eng Ltd,SHEP-ER-LMKMA-SMEL-O8-16,22,22,,,90,24,,,1,,,,
Eastern,Lower Manya,Abobenkpeti,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,58,76,76,76,55,30,30,30,1,1,1,,
Eastern,Lower Manya,Obelemanya,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,34,49,49,49,60,70,70,70,1,1,1,67,
Eastern,Lower Manya,Akpla/ Abobeng,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,39,6,6,6,70,36,36,36,1,1,1,103,
Eastern,Lower Manya,Patherhunya/Ayermesu,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,43,40,40,40,64,55,55,55,1,1,1,,
Eastern,Lower Manya,Akosombo Odorkom,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,50,2,,,50,42,42,42,2,1,1,36,
Eastern,Lower Manya,Yeder,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,31,,,,27,,,,1,,,,
Eastern,Lower Manya,Ayemesukpeti,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,74,56,56,56,108,73,73,73,2,1,,91,
Eastern,Lower Manya,Wawase No. 2,Gadason Eng Ltd,SHEP-ER-LMKM-GEL-06-17,43,54,54,54,36,36,36,36,1,1,,28,
Eastern,Nsawam Adoagyiri District,Akwamu Chinto,Saini Morrison Eng Ltd,SHEP-4-ER-NAD-SMEL-10-17-01,15,15,15,15,80,60,60,60,1,,,,
Eastern,Nsawam Adoagyiri District,Fotobi,Saini Morrison Eng Ltd,SHEP-4-ER-NAD-SMEL-10-17-01,2,2,2,2,100,75,75,75,1,,,,
Eastern,Nsawam Adoagyiri District,Akototse,Saini Morrison Eng Ltd,SHEP-4-ER-NAD-SMEL-10-17-01,32,32,32,32,25,25,25,25,1,,,,
Eastern,Nsawam Adoagyiri District,Ankwa Dobro No.1,Saini Morrison Eng Ltd,SHEP-4-ER-NAD-SMEL-10-17-01,15,15,15,15,200,200,200,200,2,,,,
Eastern,Nsawam Adoagyiri District,Ankwa Dobro No.2,Saini Morrison Eng Ltd,SHEP-4-ER-NAD-SMEL-10-17-01,8,8,8,8,100,100,100,100,1,,,,
Eastern,Nsawam Adoagyiri District,Ankwa Dobro No.3,Saini Morrison Eng Ltd,SHEP-4-ER-NAD-SMEL-10-17-01,15,15,15,15,100,100,100,100,1,,,,
Eastern,Akwapim North District,Adenya,Bosco Light Company Limited,,48,2,2,,18,20,,,,,,,
Eastern,Akwapim North District,Ankwani,Bosco Light Company Limited,,24,24,,,60,25,,,,,,,
Eastern,Akwapim,Tadakro,Washdan,SHEP4-ER-AND-WCL-01-21NORTH & SHEP4-ER-AND-WCL-01-21,,20,,,60,,,,,,,,
Eastern,Akwapim,Akwatia Kwaso,Washdan,SHEP4-ER-AND-WCL-01-21NORTH & SHEP4-ER-AND-WCL-01-21,,,,,60,,,,,,,,
Eastern,Akwapim,Okortom,Washdan,SHEP4-ER-AND-WCL-01-21NORTH & SHEP4-ER-AND-WCL-01-21,,32,,,,,,,,,,,
Eastern,Lower Manya Krobo,Yonguase,Saini Morisson Co. Ltd,,105,26,,,65,60,,,2,,,,
Eastern,Abuakwa South,Bomponso,Faz Plax Co. Ltd,,22,22,22,22,80,80,80,80,1,1,,,
Eastern,Abuakwa South,Nkronso,Faz Plax Co. Ltd,,12,12,12,12,50,50,50,50,1,1,1,,
Eastern,East Akim,Apedwa Jn/Roman Area,Washdan Company Ltd,,19,,,,78,,,,2,,,,
Eastern,East Akim,Ntabea,Washdan Company Ltd,,10,,,,40,,,,1,,,,
Eastern,Abuakwa South,Adotooa,David & Sons,,10,,,,48,,,,1,,,,
Eastern,Abuakwa South,Kibi Extension,Jenak Elect Eng,,40,,,,141,,,,2,,,,
Eastern,Fanteakwa,Akromso/Kwakubotwe,Kelly,,3,3,3,3,52,40,40,40,1,1,1,19,
Eastern,Atiwa West,Mampong,Jenak Elect,,,24,24,24,,65,65,65,1,1,,,
Eastern,Nsawam Adoagyiri District,Ntoase New Road,Nsawam District,,2,,,,84,,,,,,,,
Eastern,Nsawam Adoagyiri District,Ntoase New Road Ext.,Nsawam District,,6,,,,93,,,,,,,,
Eastern,Akuapem South,Brekuso,Phidot Eng,,,,,,42,40,40,40,1,,,,
Eastern,Nkawkaw Dist,Kontompa No. 1,Jenak Elect,,10,10,,,30,30,,,1,,,,
Eastern,Nkawkaw Dist,Kontompa No. 2,Jenak Elect,,8,8,,,27,27,,,1,,,,
Eastern,Nkawkaw Dist,"Asempanaye 1, 2, 3",Jenak Elect,,15,15,,,25,25,,,,,,,
Eastern,Nkawkaw Dist,Kontompa No. 3,Boscolight,,7,7,7,7,42,42,42,42,1,,,,
Eastern,Nkawkaw Dist,Aprawiem Ext,Boscolight,,4,4,4,4,32,32,32,32,1,,,,
Eastern,Nkawkaw Dist,Antwikrom,Restoration Boscolight,,8,8,8,8,36,19,19,19,1,,,,
Eastern,Nkawkaw Dist,Atawase,Restoration Boscolight,,41,23,,,48,35,35,35,1,,,,
Eastern,Atiwa East Dist,Ankaase,Pat Hayford Ent,,8,8,8,8,45,36,,,1,,,,
Eastern,Upper West Akim,Adetim,Sammy K Ltd (Cost Sharing),,28,27,27,27,60,66,66,66,1,1,1,,
Eastern,Upper West Akim,Agyiriwa,Sammy K Ltd (Cost Sharing),,2,2,2,2,65,48,40,40,1,1,1,,
Eastern,Upper West Akim,Kwao Amoako,Sammy K Ltd (Cost Sharing),,30,20,20,20,35,11,11,11,1,1,1,,
Eastern,Upper West Akim,Mempon Galaway,Sammy K Ltd (Cost Sharing),,9,7,7,7,95,72,72,72,1,1,1,,
Eastern,Upper West Akim,Ansah,Sammy K Ltd (Cost Sharing),,40,32,32,32,75,47,47,47,1,1,1,,
Eastern,Upper West Akim,Nkonkor,Sammy K Ltd (Cost Sharing),,43,30,30,30,56,25,25,25,1,1,1,,
Eastern,Upper West Akim,Afranikrom/Amoakrom,Sammy K Ltd (Cost Sharing),,22,22,22,22,68,45,45,45,1,2,,,
Eastern,Upper West Akim,Addyakora/Adukojo,Sammy K Ltd (Cost Sharing),,2,,,,52,,,,1,,,,
Eastern,Upper West Akim,Abetease,Sammy K Ltd (Cost Sharing),,2,,,,36,,,,1,,,,
Eastern,Upper West Akim,Ansahkura,Sammy K Ltd (Cost Sharing),,28,,,,55,,,,1,,,,
Eastern,Upper West Akim,Okyerekrom/Otukrom,Sammy K Ltd (Cost Sharing),,28,,,,66,,,,1,,,,
Eastern,Upper West Akim,Kroboenai,Sammy K Ltd (Cost Sharing),,2,,,,50,,,,1,,,,
Eastern,Upper West Akim,Kwagyeikrom,Sammy K Ltd (Cost Sharing),,15,,,,46,,,,1,,,,
Eastern,Upper West Akim,Amonkrom,Sammy K Ltd (Cost Sharing),,62,55,55,55,50,70,,,1,,,,
Eastern,Upper West Akim,Pantimpa,Sammy K Ltd (Cost Sharing),,15,15,15,15,30,30,30,30,1,1,1,,
Eastern,Upper West Akim,Aboyansu,Sammy K Ltd (Cost Sharing),,15,,,,58,,,,1,,,,
Eastern,Upper West Akim,Abode,Sammy K Ltd (Cost Sharing),,22,,,,36,51,51,51,1,,,,
Eastern,Upper West Akim,Mepon New Site,Sammy K Ltd (Cost Sharing),,15,7,7,7,120,181,181,181,1,,,,
Eastern,Upper West Akim,Aherasefu,Sammy K Ltd (Cost Sharing),,,,,,35,,,,1,,,,
Eastern,Kwahu South,Kwaku Yeboah,Sainni Morisson (Cost Sharing),,19,18,18,15,15,,,,1,,,,
Eastern,Kwahu South,Adunkwaa,Sainni Morisson (Cost Sharing),,11,9,9,6,39,,,,1,,,,
Eastern,Kwahu South,Kayera,Sainni Morisson (Cost Sharing),,17,19,,,25,,,,1,,,,
Eastern,Kwahu South,Ntomem S/S 1,Sainni Morisson (Cost Sharing),,7,7,7,7,80,,,,1,,,,
Eastern,Kwahu South,Ntomem S/S 2,Sainni Morisson (Cost Sharing),,16,36,36,36,129,,,,1,,,,
Eastern,Kwahu South,Atobiase,Sainni Morisson (Cost Sharing),,19,20,20,,41,,,,1,,,,
Eastern,Kwahu South,Kwafuor,Sainni Morisson (Cost Sharing),,20,22,22,15,26,,,,1,,,,
Eastern,Kwahu South,Mansonhwediem,Sainni Morisson (Cost Sharing),,45,33,24,13,48,,,,1,,,,
Eastern,Kwahu South,Asikam,Sainni Morisson (Cost Sharing),,38,25,25,7,49,,,,1,,,,
Eastern,Lower West Akim,Wawase,Boscolight,,,25,25,25,,65,65,65,1,,,,
Eastern,Lower West Akim,Awaham,Boscolight,,,4,4,2,,14,14,14,1,1,,,
Eastern,Upper West Akim,Odabaw/Yaw Kwayisi,Sammy K Ltd (Cost Sharing),,,,,,30,,,,,,,,
Eastern,Upper West Akim,Boateng,Sammy K Ltd (Cost Sharing),,,,,,65,40,40,40,,,,,
Eastern,Upper West Akim,Seth Akura,Sammy K Ltd (Cost Sharing),,,,,,35,,,,,,,,
Eastern,Upper West Akim,Asiyie/OheneAkura,Sammy K Ltd (Cost Sharing),,,,,,65,,,,,,,,
Eastern,Upper West Akim,Adiembra,Sammy K Ltd (Cost Sharing),,,,,,48,,,,,,,,
Eastern,Upper West Akim,X-Institute of Agriculture,Sammy K Ltd (Cost Sharing),,,,,,22,,,,,,,,
Eastern,Upper West Akim,Cement Breku,Sammy K Ltd (Cost Sharing),,,10,,,75,,,,,,,,
Eastern,Upper West Akim,Osogbe,Sammy K Ltd (Cost Sharing),,,8,8,8,35,,,,,,,,
Eastern,Upper West Akim,Adeiso waterworks Ext.,Sammy K Ltd (Cost Sharing),,,,,,250,180,,,,,,,
Eastern,Upper West Akim,Afadjato(Amoduem),Sammy K Ltd (Cost Sharing),,,,,,30,,,,,,,,
Eastern,Upper West Akim,Otengkrom(Amonokrom),Sammy K Ltd (Cost Sharing),,,,,,35,,,,,,,,
Eastern,Upper West Akim,Asuokyene Extension,Sammy K Ltd (Cost Sharing),,,,,,260,147,,,,,,,
Eastern,Upper West Akim,Gafah/Dzogbesi,Sammy K Ltd (Cost Sharing),,,,,,115,,,,,,,,
Eastern,Upper West Akim,Okurase Extension,Sammy K Ltd (Cost Sharing),,,,,,270,145,145,145,,,,412,
Eastern,Denkyembour,Addaekrom,MCE (Cost Sharing),,,,,,85,85,,,,,,,
Eastern,Denkyembour,Armakrom,MCE (Cost Sharing),,,,,,46,46,,,,,,,
Eastern,Denkyembour,Charleskrom,MCE (Cost Sharing),,,,,,76,76,,,,,,,
Eastern,Denkyembour,Timber Nkwanta,MCE (Cost Sharing),,,,,,65,65,,,,,,,
Eastern,Denkyembour,Amega,MCE (Cost Sharing),,,,,,60,60,,,,,,,
Eastern,Denkyembour,Nkubem,MCE (Cost Sharing),,,,,,75,75,,,,,,,
Eastern,Suhum,Suhum Abisim,MP / MCE (Cost Sharing),,,,,,109,,,,1,,,,
Eastern,Suhum,Pinto,MP / MCE (Cost Sharing),,,,,,32,,,,1,,,,
Eastern,Suhum,Akropongmu,MP / MCE (Cost Sharing),,,,,,65,,,,1,,,,
Eastern,Lower West Akim,Essase,Pat Hayford Ent,,,8,8,8,,78,60,60,1,1,1,28,
Eastern,Lower West Akim,Adamufentum,Pat Hayford Ent,,,10,10,10,,37,33,33,1,1,1,8,
Eastern,Lower West Akim,Mremre,Bosco light (Cost Sharing),,33,25,,,,,,,,,,,
Eastern,Lower West Akim,Nyadiaye,Bosco light (Cost Sharing),,50,41,,,,,,,,,,,
Eastern,Lower West Akim,Onyanfuso township,Bosco light (Cost Sharing),,32,22,,,,,,,,,,,
Eastern,Lower West Akim,Wassabiampa / Breku,Bosco light (Cost Sharing),,12,12,,,,,,,,,,,
Eastern,Lower West Akim,Kojoanyan SS #1,Bosco light (Cost Sharing),,19,15,,,,,,,,,,,
Eastern,Lower West Akim,Kojoanyan SS #2&3,Bosco light (Cost Sharing),,8,8,,,,,,,,,,,
Eastern,Lower West Akim,Amantra SS#1,Bosco light (Cost Sharing),,32,24,,,,,,,1,,,,
Eastern,Lower West Akim,Amantra SS#2,Bosco light (Cost Sharing),,7,7,,,,,,,1,,,,
Eastern,Lower West Akim,Fodjour,Bosco light (Cost Sharing),,31,28,,,,,,,1,,,,
Eastern,Lower West Akim,Mataheko,Bosco light (Cost Sharing),,53,45,,,,,,,1,,,,
Eastern,Lower West Akim,Adehyensu,Bosco light (Cost Sharing),,33,23,,,,,,,1,,,,
Eastern,Lower West Akim,Atta Ne Atta SS#1&2,Bosco light (Cost Sharing),,35,39,39,39,,,,,1,1,,,
Eastern,Afram Plains South,Koranteng Krachi,Edmond Appiah (Cost Sharing),,20,,,,,,,,1,,,,
Eastern,Afram Plains South,Kwabena Kwao,Edmond Appiah (Cost Sharing),,20,,,,,,,,1,,,,
Eastern,Afram Plains South,Kwasi Kunde,Edmond Appiah (Cost Sharing),,100,,,,,,,,1,,,,
Eastern,Afram Plains South,Kwami Dwamina,Edmond Appiah (Cost Sharing),,6,39,,,,,,,1,,,,
Eastern,Afram Plains South,Kwaekese,Edmond Appiah (Cost Sharing),,2,,,,,,,,1,,,,
Eastern,Kwahu West,Adampasu,Bosco Light (Cost Sharing),,10,11,,,,,,,,,,,
Eastern,Kwahu West,Kofi Sikakrom,Bosco Light (Cost Sharing),,9,9,,,,,,,,,,,
Eastern,Kwahu West,Ebredanekrom,Bosco Light (Cost Sharing),,26,20,,,,,,,,,,,
Eastern,Kwahu West,Aprakukrom,Bosco Light (Cost Sharing),,7,7,,,,,,,,,,,
Eastern,Kwahu West,Ansongkrom/Mahamakrom/Aframkrom,Bosco Light (Cost Sharing),,16,16,,,,,,,,,,,
Eastern,Kwahu West,Obomeng Besease,Bosco Light (Cost Sharing),,30,25,,,,,,,,,,,
Eastern,Kwahu West,Dandwakrom,Bosco Light (Cost Sharing),,8,6,,,,,,,,,,,
Eastern,Kwahu West,Odumasua,Bosco Light (Cost Sharing),,7,7,,,,,,,,,,,
Eastern,Kwahu West,Damisikrom,Bosco Light (Cost Sharing),,30,26,,,,,,,,,,,
Eastern,Kwahu West,Kotease,Boscolight (Cost Sharing),,10,10,,,,,,,,,,,
Eastern,Kwahu West,Ekowso,Boscolight (Cost Sharing),,,16,,,,,,,,,,,
Eastern,Kwahu West,DCE,Boscolight (Cost Sharing),,,,,,10,,,,,,,,
Eastern,Asene Akroso Manso,Ntaanum/Kwabena Nyarko,Bosco Light (Cost Sharing),,,17,,,,,,,1,,,,
Eastern,Asene Akroso Manso,Adjeikrom/Okleku,Boscolight (Cost Sharing),,,3,,,,,,,1,,,,
